inst_a,inst_b,openalex_a,openalex_b,year,weight,citation_weight
62ed1d2c-52ae-4ba2-8c99-95f009b95972,736be13b-21db-4757-bfac-35c77c891892,I24676775,I33585257,2017,46,709
736be13b-21db-4757-bfac-35c77c891892,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I33585257,I59270414,2017,3,16
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,7553f510-4039-4c36-b5d3-2dd983d9bc70,I1317621060,I65181880,2017,9,143
d538b33b-7df6-426d-a326-e6336207fb5f,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I170558118,I59270414,2017,3,8
b539f583-d8d6-437c-9ae4-5807681767b9,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I11947397,I876193797,2017,2,8
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,8f79bb14-2687-41a1-a556-23a0a56f5210,I111575329,I157674215,2017,2,18
49837a23-0599-4a35-a43f-15be413cc1a0,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I162827531,I876193797,2017,10,230
49837a23-0599-4a35-a43f-15be413cc1a0,129be347-f8df-4fd2-b553-37ff0fd31af1,I162827531,I94234084,2017,8,194
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,5f71086b-ce24-4741-89c7-c8583ab5948c,I59270414,I8977528,2018,14,113
d653d230-8e4e-4388-b50b-790fea6d666f,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I11880225,I24676775,2018,3,41
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,0d8fc077-1885-4fe9-a175-49b042facab9,I59270414,I6498739,2018,5,31
129be347-f8df-4fd2-b553-37ff0fd31af1,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I94234084,I99552915,2018,2,17
e9cc852d-c229-4457-a316-e8f38255c048,c4ff2815-fe99-4fc1-a6c3-402ac6322a76,I145894827,I27674431,2018,4,58
4d6717be-0714-4972-b1d4-571c58d9a46f,0d9eda01-0613-4077-b69a-93861219bf67,I110166357,I59475050,2018,29,678
7b3d00a5-49ca-420b-a758-0534ef4fedc2,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210109292,I59270414,2018,2,18
a6628147-0d10-4564-bae9-b8be8be7cd21,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I42014448,I59270414,2018,3,24
1a4bb242-813a-46c1-8f5a-8782d5040d19,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I169877490,I59270414,2018,4,13
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,d8caf76d-8ea5-44f6-939d-e450309d2de1,I59270414,I76414455,2018,2,9
5866f537-6318-4586-bf6d-4433c5b4bbf7,74aaf314-5e8c-4cde-9333-83e97345070d,I122964287,I4076070,2018,8,195
49837a23-0599-4a35-a43f-15be413cc1a0,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I162827531,I189109744,2018,8,213
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I189109744,I59270414,2018,4,38
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,0d8fc077-1885-4fe9-a175-49b042facab9,I1317621060,I6498739,2018,9,64
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,92004806-cba2-4966-9ebf-9f31bc5a9597,I59270414,I64295750,2018,2,9
0e011302-5676-4cf1-95b3-f0adc82f6893,646437d3-b8bf-4df0-933f-437279dffc88,I51317819,I61923386,2018,13,51
0e011302-5676-4cf1-95b3-f0adc82f6893,2dbad614-cedc-4bdc-a02e-8a66054a8bd9,I51317819,I63739035,2018,26,286
646437d3-b8bf-4df0-933f-437279dffc88,2dbad614-cedc-4bdc-a02e-8a66054a8bd9,I61923386,I63739035,2018,23,221
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,e952e5d1-7eb4-40a2-88a2-3dc7118e2255,I200207707,I20497027,2018,2,15
e952e5d1-7eb4-40a2-88a2-3dc7118e2255,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I20497027,I59270414,2018,2,5
b539f583-d8d6-437c-9ae4-5807681767b9,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I11947397,I24676775,2018,10,52
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I152429107,I59270414,2018,2,3
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I119241673,I81556334,2018,8,5
5f71086b-ce24-4741-89c7-c8583ab5948c,672214f6-22a9-4d55-8c6c-5b28a5159516,I8977528,I91357014,2018,6,180
620c0800-344d-45c2-8c05-b0876f7dac8f,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I172917736,I59270414,2019,2,40
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I164861460,I189109744,2019,4,68
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,fb160d73-523e-4f2a-8052-11f55f43e268,I145286018,I175691731,2019,6,116
e9cc852d-c229-4457-a316-e8f38255c048,cb03a5e5-b2f5-4e95-af9f-a170aab03713,I145894827,I165998391,2019,10,95
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,129be347-f8df-4fd2-b553-37ff0fd31af1,I1317621060,I94234084,2019,13,179
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,0d8fc077-1885-4fe9-a175-49b042facab9,I59270414,I6498739,2019,10,53
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I152429107,I59270414,2019,2,33
5f90b565-15b8-4035-ab58-963431c3275d,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I56404289,I59270414,2019,2,25
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,bb26b384-ecf2-4f86-8b53-dd74d42d8f05,I119241673,I1317621060,2019,4,31
49837a23-0599-4a35-a43f-15be413cc1a0,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I162827531,I24676775,2019,20,297
49837a23-0599-4a35-a43f-15be413cc1a0,736be13b-21db-4757-bfac-35c77c891892,I162827531,I33585257,2019,7,109
d653d230-8e4e-4388-b50b-790fea6d666f,e9cc852d-c229-4457-a316-e8f38255c048,I11880225,I145894827,2019,9,129
4d6717be-0714-4972-b1d4-571c58d9a46f,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I110166357,I99364266,2019,15,432
74aaf314-5e8c-4cde-9333-83e97345070d,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4076070,I59270414,2019,4,29
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,e1b3f8dc-6b5d-403e-ac6f-b1a3573c4021,I59270414,I77501641,2019,4,53
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,529bfa45-38b5-4fa3-ad24-0cdc1a731124,I59270414,I875944469,2019,2,13
d56d1ee4-862c-4274-8441-c2db9590627d,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210144496,I59270414,2019,2,11
7b3d00a5-49ca-420b-a758-0534ef4fedc2,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210109292,I59270414,2019,5,7
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I1317621060,I24676775,2019,4,169
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,49837a23-0599-4a35-a43f-15be413cc1a0,I1317621060,I162827531,2019,21,359
f755a6a4-7f5e-4286-a36e-f3db5550661d,129be347-f8df-4fd2-b553-37ff0fd31af1,I154851008,I94234084,2019,10,161
104fe323-87bc-48e9-a752-22b34af999bb,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I186246823,I59270414,2019,2,14
104fe323-87bc-48e9-a752-22b34af999bb,672214f6-22a9-4d55-8c6c-5b28a5159516,I186246823,I91357014,2019,16,318
f03f9fd4-2251-4e13-8c6c-5e3ca946f289,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I48018076,I59270414,2019,3,11
62ed1d2c-52ae-4ba2-8c99-95f009b95972,92004806-cba2-4966-9ebf-9f31bc5a9597,I24676775,I64295750,2019,2,32
49837a23-0599-4a35-a43f-15be413cc1a0,129be347-f8df-4fd2-b553-37ff0fd31af1,I162827531,I94234084,2019,27,423
bd7fc63e-4dd7-488f-8022-1332b3642dcf,e9cc852d-c229-4457-a316-e8f38255c048,I106542073,I145894827,2019,22,390
bd7fc63e-4dd7-488f-8022-1332b3642dcf,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I106542073,I59270414,2019,2,5
b539f583-d8d6-437c-9ae4-5807681767b9,ff60ecf0-39c2-4a17-a941-2b03df4ce12b,I11947397,I132153292,2019,2,14
b539f583-d8d6-437c-9ae4-5807681767b9,0d8fc077-1885-4fe9-a175-49b042facab9,I11947397,I6498739,2019,6,36
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,0d8fc077-1885-4fe9-a175-49b042facab9,I132153292,I6498739,2019,2,14
e9cc852d-c229-4457-a316-e8f38255c048,edf10c4c-ca24-4805-b33c-ddf5428d22ff,I145894827,I16292982,2019,44,784
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I164861460,I83205935,2019,4,59
736be13b-21db-4757-bfac-35c77c891892,74aaf314-5e8c-4cde-9333-83e97345070d,I33585257,I4076070,2019,57,1117
b539f583-d8d6-437c-9ae4-5807681767b9,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I11947397,I200207707,2019,24,135
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,5f71086b-ce24-4741-89c7-c8583ab5948c,I59270414,I8977528,2019,2,2
4521b7d6-9c9f-41f9-8061-593ae0c361dc,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I106826634,I59270414,2019,2,5
4521b7d6-9c9f-41f9-8061-593ae0c361dc,d93978d3-2c97-47c6-8d5a-b6472222104c,I106826634,I74796645,2019,2,5
c7f37aac-de96-454a-bf3d-af0ff418e79e,0d9eda01-0613-4077-b69a-93861219bf67,I164861460,I59475050,2019,2,7
c7f37aac-de96-454a-bf3d-af0ff418e79e,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I164861460,I99364266,2019,3,44
0d9eda01-0613-4077-b69a-93861219bf67,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I59475050,I99364266,2019,5,69
e9cc852d-c229-4457-a316-e8f38255c048,c4ff2815-fe99-4fc1-a6c3-402ac6322a76,I145894827,I27674431,2019,6,88
0e3df575-bd15-41f1-821e-51c48763aa57,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I68891433,I81556334,2019,4,26
e9cc852d-c229-4457-a316-e8f38255c048,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I145894827,I170979836,2019,46,592
49837a23-0599-4a35-a43f-15be413cc1a0,1a4bb242-813a-46c1-8f5a-8782d5040d19,I162827531,I169877490,2019,41,652
d93978d3-2c97-47c6-8d5a-b6472222104c,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I74796645,I81556334,2019,2,3
49837a23-0599-4a35-a43f-15be413cc1a0,c4ff2815-fe99-4fc1-a6c3-402ac6322a76,I162827531,I27674431,2019,6,55
d56d1ee4-862c-4274-8441-c2db9590627d,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210144496,I59270414,2020,2,13
80153acc-b176-42b7-b0f1-dd40b152084d,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I215927,I24676775,2020,3,50
5866f537-6318-4586-bf6d-4433c5b4bbf7,74aaf314-5e8c-4cde-9333-83e97345070d,I122964287,I4076070,2020,3,55
5866f537-6318-4586-bf6d-4433c5b4bbf7,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I122964287,I59270414,2020,9,38
74aaf314-5e8c-4cde-9333-83e97345070d,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4076070,I59270414,2020,2,34
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,d93978d3-2c97-47c6-8d5a-b6472222104c,I59270414,I74796645,2020,5,36
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,d8caf76d-8ea5-44f6-939d-e450309d2de1,I59270414,I76414455,2020,2,21
104fe323-87bc-48e9-a752-22b34af999bb,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I186246823,I59270414,2020,2,17
104fe323-87bc-48e9-a752-22b34af999bb,129be347-f8df-4fd2-b553-37ff0fd31af1,I186246823,I94234084,2020,7,118
5f90b565-15b8-4035-ab58-963431c3275d,92004806-cba2-4966-9ebf-9f31bc5a9597,I56404289,I64295750,2020,13,222
92004806-cba2-4966-9ebf-9f31bc5a9597,672214f6-22a9-4d55-8c6c-5b28a5159516,I64295750,I91357014,2020,26,535
d031820e-53e0-49a4-b0c5-edb3a7724b8a,672214f6-22a9-4d55-8c6c-5b28a5159516,I60054993,I91357014,2020,7,77
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I152429107,I59270414,2020,4,15
0e011302-5676-4cf1-95b3-f0adc82f6893,e98e91f3-ef30-41ea-b7e9-c708270266ba,I51317819,I9579091,2020,7,157
672214f6-22a9-4d55-8c6c-5b28a5159516,e98e91f3-ef30-41ea-b7e9-c708270266ba,I91357014,I9579091,2020,8,193
e9cc852d-c229-4457-a316-e8f38255c048,a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,I145894827,I155837530,2020,34,571
736be13b-21db-4757-bfac-35c77c891892,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I33585257,I59270414,2020,3,22
ac895106-caa3-41c5-8959-084d58f9383c,736be13b-21db-4757-bfac-35c77c891892,I204743663,I33585257,2020,2,14
92004806-cba2-4966-9ebf-9f31bc5a9597,e1b3f8dc-6b5d-403e-ac6f-b1a3573c4021,I64295750,I77501641,2020,2,12
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,0e3df575-bd15-41f1-821e-51c48763aa57,I171210897,I68891433,2020,23,434
4d6717be-0714-4972-b1d4-571c58d9a46f,2050b90e-0227-468a-8571-63864a963f7c,I110166357,I51452335,2020,14,217
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I59270414,I99729588,2020,4,12
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I59270414,I83205935,2020,2,7
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I83205935,I99552915,2020,14,179
49837a23-0599-4a35-a43f-15be413cc1a0,0d8fc077-1885-4fe9-a175-49b042facab9,I162827531,I6498739,2020,13,123
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,0d8fc077-1885-4fe9-a175-49b042facab9,I59270414,I6498739,2020,2,8
4aa00129-4c2f-4e57-9053-cbf0c58dd2c1,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I135388327,I59270414,2020,2,7
edf10c4c-ca24-4805-b33c-ddf5428d22ff,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I16292982,I200207707,2020,2,27
b539f583-d8d6-437c-9ae4-5807681767b9,49837a23-0599-4a35-a43f-15be413cc1a0,I11947397,I162827531,2020,14,51
5866f537-6318-4586-bf6d-4433c5b4bbf7,e9cc852d-c229-4457-a316-e8f38255c048,I122964287,I145894827,2020,6,123
a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I155837530,I170979836,2020,25,297
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,0e3df575-bd15-41f1-821e-51c48763aa57,I1317621060,I68891433,2020,13,322
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I1317621060,I876193797,2020,8,69
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I1317621060,I99729588,2020,5,25
5f90b565-15b8-4035-ab58-963431c3275d,0e3df575-bd15-41f1-821e-51c48763aa57,I56404289,I68891433,2020,4,77
5f90b565-15b8-4035-ab58-963431c3275d,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I56404289,I876193797,2020,4,14
5f90b565-15b8-4035-ab58-963431c3275d,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I56404289,I99729588,2020,6,92
0e3df575-bd15-41f1-821e-51c48763aa57,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I68891433,I876193797,2020,7,192
0e3df575-bd15-41f1-821e-51c48763aa57,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I68891433,I99729588,2020,4,48
fd56c1b8-3390-4d13-9121-2b061d0b11ac,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I876193797,I99729588,2020,4,96
bd7fc63e-4dd7-488f-8022-1332b3642dcf,8f79bb14-2687-41a1-a556-23a0a56f5210,I106542073,I157674215,2020,22,290
62ed1d2c-52ae-4ba2-8c99-95f009b95972,f557894b-a324-439c-a6a7-f6d2a87a6bed,I24676775,I4210113248,2020,8,2
d653d230-8e4e-4388-b50b-790fea6d666f,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I11880225,I24676775,2020,2,11
62ed1d2c-52ae-4ba2-8c99-95f009b95972,0e3df575-bd15-41f1-821e-51c48763aa57,I24676775,I68891433,2020,18,371
49837a23-0599-4a35-a43f-15be413cc1a0,f557894b-a324-439c-a6a7-f6d2a87a6bed,I162827531,I4210113248,2020,3,21
0d9eda01-0613-4077-b69a-93861219bf67,129be347-f8df-4fd2-b553-37ff0fd31af1,I59475050,I94234084,2020,4,79
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,49837a23-0599-4a35-a43f-15be413cc1a0,I154549908,I162827531,2020,14,135
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,129be347-f8df-4fd2-b553-37ff0fd31af1,I1317621060,I94234084,2021,11,119
a2b7b421-2ef8-4071-80e7-dcafdc7c3ecf,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210112052,I59270414,2021,4,22
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,e1b3f8dc-6b5d-403e-ac6f-b1a3573c4021,I59270414,I77501641,2021,2,14
62ed1d2c-52ae-4ba2-8c99-95f009b95972,129be347-f8df-4fd2-b553-37ff0fd31af1,I24676775,I94234084,2021,17,204
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I59270414,I99729588,2021,4,22
fef15cf2-3c2a-4059-85a5-f9737b912a4c,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I101407740,I59270414,2021,2,8
0e011302-5676-4cf1-95b3-f0adc82f6893,5f71086b-ce24-4741-89c7-c8583ab5948c,I51317819,I8977528,2021,2,6
5f71086b-ce24-4741-89c7-c8583ab5948c,672214f6-22a9-4d55-8c6c-5b28a5159516,I8977528,I91357014,2021,9,94
6627a151-3a0d-44f3-adf4-d5255e5a4cc9,f7c6962b-4442-458c-90b7-eec41137a0d9,I170979836,I98365261,2021,44,507
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I145286018,I24676775,2021,20,259
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,49837a23-0599-4a35-a43f-15be413cc1a0,I154549908,I162827531,2021,9,41
bd7fc63e-4dd7-488f-8022-1332b3642dcf,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I106542073,I59270414,2021,3,10
e9cc852d-c229-4457-a316-e8f38255c048,c7f37aac-de96-454a-bf3d-af0ff418e79e,I145894827,I164861460,2021,9,233
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I200207707,I24676775,2021,4,31
f755a6a4-7f5e-4286-a36e-f3db5550661d,1a4bb242-813a-46c1-8f5a-8782d5040d19,I154851008,I169877490,2021,3,20
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,a6628147-0d10-4564-bae9-b8be8be7cd21,I1317621060,I42014448,2021,8,138
edf10c4c-ca24-4805-b33c-ddf5428d22ff,129be347-f8df-4fd2-b553-37ff0fd31af1,I16292982,I94234084,2021,11,192
131f1481-eede-4a15-a738-57b4c90b26ad,672214f6-22a9-4d55-8c6c-5b28a5159516,I45294948,I91357014,2021,18,144
5866f537-6318-4586-bf6d-4433c5b4bbf7,5f90b565-15b8-4035-ab58-963431c3275d,I122964287,I56404289,2021,2,2
5866f537-6318-4586-bf6d-4433c5b4bbf7,0d8fc077-1885-4fe9-a175-49b042facab9,I122964287,I6498739,2021,3,12
5f90b565-15b8-4035-ab58-963431c3275d,0d8fc077-1885-4fe9-a175-49b042facab9,I56404289,I6498739,2021,4,26
7553f510-4039-4c36-b5d3-2dd983d9bc70,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I65181880,I876193797,2021,3,10
d56d1ee4-862c-4274-8441-c2db9590627d,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210144496,I59270414,2021,2,1
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,0d8fc077-1885-4fe9-a175-49b042facab9,I1317621060,I6498739,2021,4,60
49837a23-0599-4a35-a43f-15be413cc1a0,c4ff2815-fe99-4fc1-a6c3-402ac6322a76,I162827531,I27674431,2021,5,87
fef15cf2-3c2a-4059-85a5-f9737b912a4c,20a76e3b-d397-44ea-a50b-42ad2940af51,I101407740,I79161377,2021,40,345
ead97a8a-02d7-4f7b-b0b3-0a56f78257cb,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I197081775,I59270414,2021,2,0
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,0d9eda01-0613-4077-b69a-93861219bf67,I59270414,I59475050,2022,5,28
0e3df575-bd15-41f1-821e-51c48763aa57,0975bc21-a976-44a9-a251-f0e626168e55,I68891433,I8975392,2022,2,14
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I200207707,I99729588,2022,2,14
b2210d61-d364-40bd-abfa-2d7b5023d562,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I141641110,I59270414,2022,2,11
4521b7d6-9c9f-41f9-8061-593ae0c361dc,49837a23-0599-4a35-a43f-15be413cc1a0,I106826634,I162827531,2022,3,35
80153acc-b176-42b7-b0f1-dd40b152084d,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I215927,I59270414,2022,3,24
c7f37aac-de96-454a-bf3d-af0ff418e79e,0d9eda01-0613-4077-b69a-93861219bf67,I164861460,I59475050,2022,3,33
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,e9cc852d-c229-4457-a316-e8f38255c048,I132153292,I145894827,2022,13,145
5866f537-6318-4586-bf6d-4433c5b4bbf7,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I122964287,I59270414,2022,4,17
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I154549908,I59270414,2022,2,16
e9cc852d-c229-4457-a316-e8f38255c048,cb03a5e5-b2f5-4e95-af9f-a170aab03713,I145894827,I165998391,2022,7,157
4d6717be-0714-4972-b1d4-571c58d9a46f,d538b33b-7df6-426d-a326-e6336207fb5f,I110166357,I170558118,2022,19,152
4d6717be-0714-4972-b1d4-571c58d9a46f,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I110166357,I59270414,2022,2,15
d653d230-8e4e-4388-b50b-790fea6d666f,129be347-f8df-4fd2-b553-37ff0fd31af1,I11880225,I94234084,2022,3,30
0d1ac996-32b9-43ac-8e4f-e44cb90c8c1c,49837a23-0599-4a35-a43f-15be413cc1a0,I111575329,I162827531,2022,3,11
5f90b565-15b8-4035-ab58-963431c3275d,d93978d3-2c97-47c6-8d5a-b6472222104c,I56404289,I74796645,2022,6,85
d93978d3-2c97-47c6-8d5a-b6472222104c,672214f6-22a9-4d55-8c6c-5b28a5159516,I74796645,I91357014,2022,9,112
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I189109744,I59270414,2022,8,29
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,47b972a6-fdf5-499c-a99f-fd0fedb15993,I145286018,I85461943,2022,145,2235
b539f583-d8d6-437c-9ae4-5807681767b9,e9cc852d-c229-4457-a316-e8f38255c048,I11947397,I145894827,2022,2,14
c7f37aac-de96-454a-bf3d-af0ff418e79e,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I164861460,I878213199,2022,7,76
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I59270414,I878213199,2022,4,11
49837a23-0599-4a35-a43f-15be413cc1a0,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I162827531,I99364266,2022,9,85
104fe323-87bc-48e9-a752-22b34af999bb,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I186246823,I99364266,2022,16,390
2050b90e-0227-468a-8571-63864a963f7c,5f71086b-ce24-4741-89c7-c8583ab5948c,I51452335,I8977528,2022,2,5
2050b90e-0227-468a-8571-63864a963f7c,672214f6-22a9-4d55-8c6c-5b28a5159516,I51452335,I91357014,2022,9,69
5f71086b-ce24-4741-89c7-c8583ab5948c,672214f6-22a9-4d55-8c6c-5b28a5159516,I8977528,I91357014,2022,8,57
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,672214f6-22a9-4d55-8c6c-5b28a5159516,I189109744,I91357014,2022,24,357
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,0d8fc077-1885-4fe9-a175-49b042facab9,I59270414,I6498739,2022,6,14
b539f583-d8d6-437c-9ae4-5807681767b9,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I11947397,I200207707,2022,33,191
49837a23-0599-4a35-a43f-15be413cc1a0,f557894b-a324-439c-a6a7-f6d2a87a6bed,I162827531,I4210113248,2022,3,12
f557894b-a324-439c-a6a7-f6d2a87a6bed,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210113248,I59270414,2022,2,5
338f6c5e-2956-40cf-80ce-2047521fc9ef,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I115715567,I59270414,2022,2,3
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I59270414,I82571370,2022,2,8
0e3df575-bd15-41f1-821e-51c48763aa57,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I68891433,I99729588,2022,6,174
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,7693ea92-ef4b-486f-96c6-89db3749c43e,I145286018,I885392262,2022,5,21
2dbad614-cedc-4bdc-a02e-8a66054a8bd9,7693ea92-ef4b-486f-96c6-89db3749c43e,I63739035,I885392262,2022,2,21
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,e1b3f8dc-6b5d-403e-ac6f-b1a3573c4021,I59270414,I77501641,2022,2,4
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,5f90b565-15b8-4035-ab58-963431c3275d,I189109744,I56404289,2022,11,84
e9cc852d-c229-4457-a316-e8f38255c048,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I145894827,I189109744,2022,28,512
49837a23-0599-4a35-a43f-15be413cc1a0,0d9eda01-0613-4077-b69a-93861219bf67,I162827531,I59475050,2022,4,13
62ed1d2c-52ae-4ba2-8c99-95f009b95972,7b3d00a5-49ca-420b-a758-0534ef4fedc2,I24676775,I4210109292,2022,2,2
