institution_id,canonical_name,academic_year,research_funding_cr,sponsored_projects,total_expenditure_cr,funding_academic_year,match_score
ac895106-caa3-41c5-8959-084d58f9383c,University of Mysore,2022-23,50.438,83,,2022-23,0.95
282dc4ff-9668-4730-a565-5fc0ae4aa9f3,All India Institute of Medical Sciences Bhopal,2022-23,14.12,144,,2022-23,1.05
d56d1ee4-862c-4274-8441-c2db9590627d,"G.S. Science, Arts And Commerce College",2022-23,,,,,
f7c6962b-4442-458c-90b7-eec41137a0d9,"Indian Institute of Engineering Science and Technology, Shibpur",2022-23,2.358,45,,2022-23,1.0
38518a3c-9425-41d0-8068-2e2332a46de1,All India Institute of Medical Sciences Raipur,2022-23,5.406,71,,2022-23,1.05
e952e5d1-7eb4-40a2-88a2-3dc7118e2255,Cochin University of Science and Technology,2022-23,85.372,139,,2022-23,1.0
8a91aa93-1bba-4381-a03c-d032be364f69,University of Petroleum and Energy Studies,2022-23,1.569,20,,2022-23,0.95
646437d3-b8bf-4df0-933f-437279dffc88,Jawaharlal Institute of Post Graduate Medical Education and Research,2022-23,15.995,119,,2022-23,1.0
a6628147-0d10-4564-bae9-b8be8be7cd21,Sardar Vallabhbhai National Institute of Technology Surat,2022-23,3.831,114,,2022-23,0.95
c9e12928-adad-470b-bcc3-a64f958bd34b,Central University of Rajasthan,2022-23,0.616,10,,2022-23,1.0
8f79bb14-2687-41a1-a556-23a0a56f5210,Presidency University,2022-23,,,,,
9657935b-6b9b-4504-9bec-eb245e65da0f,Government Medical College,2022-23,0.324,6,,2022-23,1.05
a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,National Institute of Technology Durgapur,2022-23,19.84,155,,2022-23,1.05
5cb3587e-a197-4ece-8d45-9f364c87990f,Jamia Hamdard,2022-23,22.479,133,,2022-23,1.0
4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,GLA University,2022-23,,,,,
4aa00129-4c2f-4e57-9053-cbf0c58dd2c1,University of Kashmir,2022-23,13.252,84,,2022-23,1.0
338f6c5e-2956-40cf-80ce-2047521fc9ef,"Birla Institute of Technology, Mesra",2022-23,6.741,42,,2022-23,0.95
8c466cdb-a2a4-4bf0-856f-f28560ed0e3b,Sri Ramachandra Institute of Higher Education and Research,2022-23,58.274,299,,2022-23,1.0
cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,Galgotias University,2022-23,0.412,27,,2022-23,1.0
20a76e3b-d397-44ea-a50b-42ad2940af51,Punjabi University,2022-23,0.168,2,,2022-23,1.0
b2210d61-d364-40bd-abfa-2d7b5023d562,Shivaji University,2022-23,,,,,
81dfed4d-dcca-4b15-8548-b5b5d98fa6c4,SASTRA University,2022-23,53.969,73,,2022-23,0.95
36d17eae-f23d-4896-8bb8-848c7ba25547,Mangalore University,2022-23,,,,,
149ca745-c80a-4eb3-97bd-36ad7d8e4b2b,Christian Medical College,2022-23,18.534,29,,2022-23,1.0
5374b462-1d87-4026-a9dd-901a6e394a62,"Jawaharlal Nehru Technological University, Hyderabad",2022-23,28.454,33,,2022-23,0.95
a281fcbb-f4c9-4634-9e3a-a1aa7b0c9321,Karpagam Academy of Higher Education,2022-23,,,,,
73f788c8-33d5-4d60-9d7a-bb3fd5221d14,University of Kerala,2022-23,33.2,48,,2022-23,0.95
